"";"Player";"Team";"Rnd";"R";"ACS";"K:D";"KAST";"ADR";"HS%";"KMax";"IK"
"1241";"JoXJo";"NTH";1637;0,97;189,5;0,94;"69%";123,1;"23%";26;4
"1242";"tzin";"Odin";116;0,97;212;1,06;"69%";138,5;"16%";31;-5
"1243";"Shuriken";"Twis";432;0,97;235;1;"66%";154,8;"22%";31;8
"1244";"Carlee";"GEN.B";1577;0,97;188,3;0,95;"70%";125,4;"25%";25;-31
"1245";"cole";"Crim";51;0,97;176,5;0,91;"71%";101,5;"16%";22;-2
"1246";"Harshhh";"RGE";2166;0,97;197,9;0,99;"70%";125,5;"20%";28;-5
"1247";"Cain";"RESO";2175;0,97;193,3;0,93;"72%";126,1;"22%";27;-37
"1248";"YouBreak";"TEN";3968;0,97;185,6;0,95;"70%";122,3;"22%";28;-28
"1249";"Monstrum";"HEET";2007;0,97;210,5;0,96;"70%";136,2;"27%";31;0
"1250";"sabAAA";"ALGERIA";315;0,97;198,1;0,98;"68%";131,4;"35%";23;-1
"1251";"Astell";"CR";1828;0,97;168,6;0,91;"71%";111,2;"23%";32;-31
"1252";"blitzeN";"CGN";1364;0,97;205,1;1,04;"67%";131,3;"33%";32;9
"1253";"alicpond";"ABC";422;0,97;192,4;0,8;"73%";126,2;"27%";20;-18
"1254";"AztKk";"FNK";1765;0,97;222,9;0,98;"70%";140,3;"19%";29;-4
"1255";"mleqt";"TSM.X";2577;0,97;188,2;0,95;"70%";123,6;"22%";26;-27
"1256";"Stephanieser";"GEN.B";59;0,97;184,7;0,93;"73%";102,2;"11%";15;0
"1257";"styluS";"01";668;0,97;195;0,96;"69%";129,9;"27%";24;-33
"1258";"Kromex";"AAA";579;0,97;180,1;0,88;"69%";113,6;"23%";23;-7
"1259";"Jow";"TC";376;0,97;213,2;0,97;"67%";144,2;"35%";24;9
"1260";"frostmind";"BTR";3596;0,97;184,8;1,01;"72%";121,2;"31%";27;4
"1261";"xccurate";"PSJ";388;0,97;216,2;1,01;"68%";143,1;"20%";28;6
"1262";"Minisk1N";"PHXE";205;0,97;209,5;1;"64%";143,8;"30%";24;-4
"1263";"Slag";"Trop";1090;0,97;220,6;0,97;"67%";139,7;"29%";25;-3
"1264";"isla";"ODK";1447;0,97;214,9;1,03;"70%";142,7;"26%";27;40
"1265";"Moosey";"FAT";1232;0,97;225,1;1;"69%";145,8;"19%";32;12
"1266";"Winsum";"LT";3763;0,97;224;0,97;"67%";142,3;"19%";36;-111
"1267";"Sofa";"AI";1336;0,97;197;0,92;"70%";128,5;"20%";25;-12
"1268";"Zeus";"TLN";764;0,97;197,6;0,97;"73%";128,8;"16%";25;-26
"1269";"Emman";"RRQ";2470;0,97;198,1;0,96;"70%";128,8;"28%";28;-24
"1270";"lucasvade";"EBG";635;0,97;202,9;0,98;"72%";133,1;"22%";28;-7
"1271";"Alyx";"CWE";877;0,97;226,8;1,05;"64%";145,1;"26%";32;-14
"1272";"Nerf";"NSR";875;0,97;205,8;0,97;"67%";138,8;"30%";26;0
"1273";"Sylva";"WAVE";787;0,97;196,4;0,88;"72%";126,4;"26%";25;6
"1274";"TheoW";"EE";1097;0,97;229,3;0,98;"67%";146,8;"22%";27;12
"1275";"TENSAI";"FL";1237;0,97;205,5;0,92;"70%";135,2;"22%";31;-3
"1276";"Pain";"IluZ";160;0,97;231,8;0,93;"66%";149,4;"22%";18;0
"1277";"LunaFox";"MSF";1556;0,97;214;0,95;"68%";146,8;"22%";37;-24
"1278";"LiriLia";"RIX";2296;0,97;183,3;0,95;"72%";120,5;"25%";27;-20
"1279";"Nikoluk";"SPRX";250;0,97;198,7;1,06;"68%";137,1;"25%";25;-13
"1280";"azure";"FA";389;0,97;213,2;0,95;"66%";142;"32%";27;-8
"1281";"nathn";"sqn";1811;0,97;196,7;0,99;"69%";130,3;"28%";29;9
"1282";"Luii";"TFG";189;0,97;228,3;0,89;"71%";139,1;"25%";26;4
"1283";"makiba";"ZETA";601;0,97;179;0,93;"71%";117,7;"23%";24;-14
"1284";"LEXY";"BLD";4618;0,97;210,9;0,99;"71%";136,9;"18%";33;-86
"1285";"zunba";"ONS";1881;0,97;190,4;0,99;"72%";125;"23%";24;1
"1286";"andreww";"SHFT";1073;0,97;216,5;1,02;"67%";140,4;"31%";28;3
"1287";"FireBallOps";"Scoo";4405;0,97;222,2;1,02;"67%";147,2;"28%";28;16
"1288";"miku";"TMV";391;0,97;224,8;1,01;"65%";146,3;"21%";28;-1
"1289";"jeyj7y";"PRL";2641;0,97;192,1;0,94;"73%";126,8;"28%";31;-18
"1290";"Fr4nky";"FLC";3103;0,97;179,6;0,9;"72%";120,4;"24%";31;0
"1291";"bew";"Mapl";658;0,97;187,6;0,91;"66%";123,5;"26%";21;-1
"1292";"Nanners";"QoR";3603;0,97;211,6;0,97;"67%";138;"23%";34;-94
"1293";"Joojina";"GLP";1631;0,97;188,7;0,97;"70%";125,6;"24%";34;-24
"1294";"Antidote";"ENGM";5405;0,97;191,7;0,99;"68%";123,2;"26%";32;-6
"1295";"BahAEE";"NS";89;0,97;227;0,97;"63%";135,1;"24%";26;5
"1296";"biankk";"iG";250;0,97;225,6;1,05;"72%";145,6;"21%";30;8
"1297";"Andrehs";"SKC";640;0,97;212;0,96;"68%";142,8;"23%";26;-23
"1298";"AiShou";"XIAO";210;0,97;205,1;0,87;"71%";127,2;"13%";25;-10
"1299";"Aiko";"DNAD";3935;0,97;184,6;0,9;"70%";124,8;"21%";29;-36
"1300";"Dani";"SEN";894;0,97;202,3;0,92;"72%";133,2;"21%";26;5
"1301";"bezn1";"RED";2282;0,97;200,8;0,93;"68%";128,8;"24%";29;-34
"1302";"kaajak";"inco";811;0,97;211;0,97;"68%";139,7;"31%";25;-7
"1303";"Vernina";"MSF";2064;0,97;201,6;1,03;"69%";129,9;"23%";29;35
"1304";"specimen";"RN";2358;0,97;200,7;0,97;"69%";128,9;"26%";30;-40
"1305";"toozy";"TLP";600;0,97;200;0,95;"66%";134,8;"27%";29;-6
"1306";"Evilkyk";"Gala";2067;0,97;198,2;0,97;"71%";128,6;"27%";31;-22
"1307";"BONECOLD";"VIT";3793;0,97;185,1;0,96;"72%";117,1;"30%";26;-52
"1308";"Danah";"RBLS";1484;0,97;212,3;0,94;"70%";140,8;"23%";27;11
"1309";"FireSaiyajiN";"ZLS";1048;0,97;221,9;0,99;"65%";141,5;"27%";28;-29
"1310";"GodDead";"ONS";1725;0,97;200,9;0,93;"69%";130,4;"23%";29;-14
"1311";"sQren";"mm";75;0,97;203,3;0,78;"65%";133,6;"21%";16;-2
"1312";"Cab8ts";"New";390;0,97;218,7;1;"66%";142,2;"28%";28;11
"1313";"KRX";"PLM";507;0,97;229,7;0,98;"68%";151;"31%";35;37
"1314";"Vora";"Proj";963;0,97;188,8;0,92;"72%";127,7;"27%";22;-2
"1315";"WIX";"MARU";1777;0,97;193,4;0,91;"69%";129,1;"29%";27;9
"1316";"Bloody";"AQ";145;0,97;231,3;0,94;"66%";151,8;"29%";20;-8
"1317";"iNTRO";"GEN";1693;0,97;203,1;1,04;"71%";129,3;"31%";32;-14
"1318";"LarryBanks";"FaZe";2985;0,97;196,2;0,94;"71%";129,9;"25%";31;11
"1319";"Governor";"Team";6262;0,97;217,9;0,99;"69%";141,7;"24%";37;-3
"1320";"athxna";"TSM.X";2607;0,97;197;1;"70%";130,4;"28%";33;-28
"1321";"Ale";"MOUZ";3117;0,97;221,7;1,02;"69%";141,1;"23%";30;22
"1322";"k1Ng";"FPG";1819;0,97;212,6;0,97;"69%";143,3;"24%";30;7
"1323";"Hatred";"Hash";273;0,97;228,6;0,96;"64%";137,8;"24%";26;-3
"1324";"loord";"KILL";79;0,97;230,8;1,03;"66%";151,1;"31%";18;7
"1325";"SEIDER";"FPX";3426;0,97;196,8;1;"69%";123,9;"31%";28;-23
"1326";"JoXer";"świ";725;0,97;203,7;0,94;"69%";134,5;"25%";23;21
"1327";"ork1de";"ZZ";248;0,97;208,5;0,98;"71%";126,6;"20%";29;-1
"1328";"Symbol";"BRN";1113;0,97;184,7;0,93;"72%";123,9;"27%";27;10
"1329";"margeaux";"BIGG";674;0,97;199,7;0,99;"70%";129,3;"30%";22;1
"1330";"panini";"GX3";3082;0,97;188,7;0,97;"72%";122,8;"23%";25;-25
"1331";"Brando";"GG";1273;0,97;179,1;0,83;"74%";118,9;"16%";24;18
"1332";"N";"A I S
																			DSY";966;0,97;191,6;0,9;"68%";126,6;"24%";29;-53
"1333";"Mel";"DLR";1050;0,97;187,8;0,95;"70%";124,1;"23%";27;-22
"1334";"rCk";"BIG";2035;0,97;200,6;0,92;"70%";132,1;"21%";28;2
"1335";"tayhuhu";"B4A";2262;0,97;173,1;0,91;"73%";114,8;"21%";28;2
"1336";"Jangler";"AI";5138;0,97;173,5;0,93;"71%";112,6;"26%";28;-31
"1337";"Xyphex";"DOES";243;0,97;201,3;0,91;"69%";133,7;"28%";20;-2
"1338";"Keyrec";"AG";71;0,97;158,5;0,76;"71%";99,8;"26%";21;-2
"1339";"AYRIN";"GES";5104;0,97;191,6;0,95;"73%";123,3;"17%";31;33
"1340";"koosta";"GEN";2161;0,97;197,5;0,95;"71%";130,7;"21%";29;-1
"1341";"Daveeski";"AT";194;0,97;179,5;0,78;"72%";120,7;"22%";19;2
"1342";"trace102k";"SES";1378;0,97;195,9;0,95;"68%";125,7;"18%";26;-23
"1343";"Hotsauz";"BRN";1372;0,97;195,8;0,96;"69%";130,7;"23%";28;2
"1344";"nerve";"SQ";5415;0,97;191,5;0,93;"70%";126,2;"25%";26;-81
"1345";"Julis";"SMBF";703;0,97;195,2;1;"71%";127;"22%";35;-7
"1346";"Shrew";"KOI";2310;0,97;188,3;0,95;"70%";118,6;"21%";29;43
"1347";"General";"Runn";86;0,97;174,5;0,85;"64%";113,1;"23%";19;5
"1348";"OYKU";"RIX";1681;0,97;190,4;0,98;"72%";125,4;"20%";29;-13
"1349";"Lil";"Blank";62;0,97;196,7;1,05;"71%";135,2;"34%";20;1
"1350";"thiefy";"IGZ";280;0,97;216,7;1;"66%";140,2;"21%";22;-15
"1351";"PikaStrikee";"EJ";134;0,97;202,7;0,98;"63%";136,3;"21%";21;1
"1352";"PowerRanger";"Rojo
																			TLM";106;0,97;169,2;0,85;"65%";117,7;"29%";16;-3
"1353";"trinity";"OF";431;0,97;236,7;1,17;"68%";159,4;"23%";31;14
"1354";"SoyeR";"FB";86;0,97;200;1,03;"60%";137,4;"29%";22;-2
"1355";"Luj";"FLC.V";297;0,97;216,6;0,93;"71%";139,9;"29%";26;6
"1356";"Cohburg";"KS";4240;0,97;190,7;0,97;"70%";127;"27%";30;-5
"1357";"RvK";"ENGM";5669;0,97;192,8;0,98;"67%";127,1;"32%";31;-100
"1358";"garnetS";"TLN";618;0,97;218,4;1,01;"66%";141;"25%";30;-12
"1359";"Ruzica";"FLC.V";297;0,97;204,1;0,99;"67%";138;"28%";32;-12
"1360";"soulM8";"WS";1452;0,97;197;0,97;"67%";131,4;"32%";29;-13
"1361";"ponkt";"FNST.OWO";3523;0,97;198,8;0,98;"68%";130,1;"32%";34;-65
"1362";"psy";"GR";4185;0,97;202,5;0,94;"70%";134,5;"22%";29;-46
"1363";"Lanerinno";"YPPB";732;0,97;224,6;1,06;"65%";145,7;"27%";29;5
"1364";"rheat";"GK";1609;0,97;203,3;0,97;"70%";134,5;"27%";27;4
"1365";"iRdy";"WGS";1510;0,97;181,4;0,91;"69%";121;"25%";25;-6
"1366";"Happen";"OVA";1097;0,97;189,3;0,9;"70%";128;"23%";28;-5
"1367";"eleo";"UOL";2062;0,97;181,9;0,89;"71%";122,8;"24%";28;-4
"1368";"Space";"Panda";104;0,96;190,2;0,81;"70%";119;"27%";14;3
"1369";"Louda";"OXR";335;0,96;223,3;0,95;"62%";144,8;"27%";23;7
"1370";"benaf";"PRX";763;0,96;202,5;0,97;"68%";132,7;"23%";31;11
"1371";"Natakodo";"IKIG";277;0,96;211,3;0,98;"69%";139;"23%";28;-1
"1372";"crow";"ZETA";2956;0,96;172,2;0,94;"73%";116;"21%";25;-21
"1373";"Baransel";"GAL";519;0,96;208,8;0,99;"70%";136,4;"29%";24;6
"1374";"Real8";"EGO";754;0,96;192,7;0,95;"70%";122,5;"26%";22;-12
"1375";"Tsuya";"YFP";2578;0,96;210,9;0,95;"68%";131,3;"19%";32;-26
"1376";"Sh0ckwave";"FNK";1219;0,96;185,1;0,97;"72%";117,9;"19%";24;0
"1377";"snirot";"Valk";2121;0,96;211,2;1;"66%";137,1;"25%";32;19
"1378";"Ching";"RNT";3051;0,96;194,8;0,95;"70%";127,5;"25%";27;-16
"1379";"olulu";"BTZ";357;0,96;190,6;0,93;"69%";122,4;"25%";23;-4
"1380";"Crws";"TLN";4448;0,96;187,9;0,94;"72%";121,2;"22%";30;-95
"1381";"DENYA";"PUGS";3044;0,96;209,9;1;"66%";134,5;"21%";35;9
"1382";"pekashi";"na k";79;0,96;138,8;0,68;"84%";93,5;"13%";12;-3
"1383";"raizen";"PAM";753;0,96;229,8;0,98;"62%";146,2;"17%";30;-14
"1384";"Anaks";"DRX.P";760;0,96;212,4;1,06;"69%";132,8;"26%";25;9
"1385";"Surpr1seeeeeeeee";"Mede";94;0,96;202,6;0,87;"72%";122,7;"26%";19;-2
"1386";"teach";"Aspi";263;0,96;213;0,99;"68%";135,9;"23%";28;5
"1387";"Masked";"TCE";1343;0,96;189,5;0,9;"69%";125,2;"28%";23;15
"1388";"iyen";"Team";5221;0,96;189,6;0,96;"69%";121,1;"18%";30;-82
"1389";"truo";"Mapl";3031;0,96;187;0,94;"71%";122,8;"30%";29;-11
"1390";"nataNk";"VIT";1626;0,96;189;0,88;"71%";125;"21%";29;-34
"1391";"mxm";"Meme";280;0,96;199,2;0,99;"65%";129,3;"33%";25;-19
"1392";"alkyia";"BBL.Q";831;0,96;223,1;0,97;"70%";144,1;"27%";27;-2
"1393";"jduh";"FF";1237;0,96;196,1;0,96;"68%";130,7;"25%";27;11
"1394";"h6Tsu";"FCG";84;0,96;166,4;0,7;"67%";101,5;"17%";22;-1
"1395";"leaf";"2G4L";420;0,96;176,5;0,81;"66%";114;"16%";19;-2
"1396";"Fejkix";"LPH";113;0,96;180,8;0,85;"61%";126,4;"32%";18;-5
"1397";"Ravanue";"GGO";406;0,96;176,4;0,88;"72%";117,2;"27%";22;-4
"1398";"Okeanos";"CB";2551;0,96;222,9;1,01;"64%";141,6;"27%";38;43
"1399";"TheAuri";"CWE";978;0,96;187,2;0,85;"69%";123;"26%";26;-25
"1400";"Wasp";"TOA";303;0,96;183;0,91;"67%";120,8;"32%";21;-6
"1401";"Subroza";"TSM";5062;0,96;208,2;0,98;"71%";133,3;"27%";30;-19
"1402";"skylen";"SMB";1614;0,96;187,9;0,95;"71%";124,3;"31%";31;-18
"1403";"Dinxx";"Insi";1670;0,96;197,5;0,97;"67%";125,5;"22%";31;-19
"1404";"SkaNoodles";"EGYPT";613;0,96;167,1;0,88;"73%";113,1;"24%";19;-9
"1405";"HellrangeR";"GES";5282;0,96;174;0,96;"70%";113;"28%";34;-72
"1406";"wackie";"DSY";1454;0,96;212,9;1;"67%";134,5;"22%";28;-30
"1407";"TheCady";"Team";1048;0,96;238,2;1,01;"67%";151,4;"29%";30;29
"1408";"Art1st";"EZ K";3618;0,96;190,2;0,94;"70%";123,6;"29%";35;56
"1409";"Shawn";"Valk";4676;0,96;216,6;1,03;"71%";138,4;"21%";33;-48
"1410";"Askia";"TBS";936;0,96;224,5;0,98;"68%";148,3;"20%";30;-8
"1411";"bubu";"maze";402;0,96;236,6;1;"66%";149,1;"28%";30;15
"1412";"Lorri";"SR.GC";3736;0,96;210,5;0,96;"69%";135,6;"24%";35;0
"1413";"Wake";"AF";165;0,96;201;1,01;"72%";128,6;"25%";23;6
"1414";"hazed";"NRG";5160;0,96;182,5;0,98;"71%";120,2;"26%";29;-83
"1415";"mattye";"GORG";377;0,96;212,4;0,92;"66%";141,3;"24%";22;8
"1416";"Tkaz";"CD";4322;0,96;207,1;0,96;"70%";135,9;"24%";38;-27
"1417";"bucher1";"BAHRAIN";1380;0,96;191,9;0,94;"69%";125,4;"22%";26;-19
"1418";"xeboda";"RESO";1584;0,96;208,6;0,95;"68%";134,2;"26%";30;-11
"1419";"DBK";"Brim";493;0,96;217,9;0,97;"65%";136,9;"30%";21;3
"1420";"NOKOCU";"AM";1860;0,96;211,1;0,96;"68%";136,2;"25%";31;8
"1421";"shawn";"AI";2044;0,96;183,2;0,91;"71%";123,7;"21%";26;-26
"1422";"misfoRtune";"KPC";2152;0,96;212,2;0,95;"68%";140,9;"23%";32;-30
"1423";"sian";"FB";1086;0,96;179,8;0,9;"71%";121,3;"30%";27;19
"1424";"W1nner";"GFN";1730;0,96;200,2;1;"69%";128,5;"26%";31;-19
"1425";"fROKIZ";"YZ";327;0,96;224,5;0,97;"66%";148,9;"20%";34;3
"1426";"Meliodas";"Dont";300;0,96;183,1;0,92;"67%";113,8;"30%";23;-6
"1427";"Bgg";"WAVE";3149;0,96;195,9;0,96;"70%";125,8;"27%";34;-71
"1428";"Greyy";"Team";376;0,96;190;0,92;"67%";119,3;"18%";21;-15
"1429";"Bobovo";"Ambi";2452;0,96;218,5;0,98;"68%";140,8;"23%";32;39
"1430";"glym";"SH";869;0,96;198,2;0,96;"71%";130,2;"20%";33;-11
"1431";"neptuNo";"KOI";1231;0,96;182,6;0,94;"71%";121,3;"22%";25;-13
"1432";"Shabi";"ARF.S";275;0,96;222,9;0,95;"64%";143,8;"26%";21;12
"1433";"Lok1";"CES";2255;0,96;187,8;0,94;"70%";121;"24%";30;-56
"1434";"Salvestro";"FAT";1401;0,96;221,5;1,09;"67%";135,3;"21%";30;37
"1435";"jkR";"WAVE.A";242;0,96;204,1;0,92;"71%";135,9;"29%";36;-15
"1436";"ShawateRR";"YLA";649;0,96;197,6;0,92;"69%";131,3;"28%";30;-11
"1437";"Bromas";"GG";1685;0,96;199;0,96;"71%";130;"23%";26;-22
"1438";"L0sttt";"AA";359;0,96;205,9;0,97;"71%";133,8;"25%";22;5
"1439";"Busterrr";"WS";1617;0,96;209,8;0,96;"68%";142,4;"26%";41;-10
"1440";"stk";"RTS";109;0,96;199;1,01;"72%";127,9;"20%";27;-2
"1441";"jurca";"ITB";615;0,96;212,4;0,93;"71%";141,7;"29%";25;-6
"1442";"Virtyy";"OXGA";4812;0,96;204,4;0,93;"70%";131,7;"27%";40;-53
"1443";"Dualing";"NVG";331;0,96;217,8;0,98;"66%";141,3;"24%";32;-4
"1444";"Abo";"EDG";588;0,96;193,4;0,92;"68%";125;"28%";29;-20
"1445";"Rias";"GG";2065;0,96;177,5;0,89;"70%";121,1;"27%";28;-47
"1446";"Esiax";"Gazi";94;0,96;245,8;0,99;"68%";168,7;"20%";24;3
"1447";"andy";"MEOW";1533;0,96;222,4;1,02;"68%";139,6;"17%";31;-5
"1448";"NakJi";"MARU";1847;0,96;204,7;0,98;"69%";132,8;"21%";28;4
"1449";"GugeDD";"Toe";1005;0,96;204,7;0,99;"71%";130,9;"23%";31;5
"1450";"Rarga";"NSR";680;0,96;228,3;1,04;"65%";150,8;"31%";29;-8
"1451";"Tristiieee";"AI";1087;0,96;198,2;0,92;"68%";133;"26%";29;6
"1452";"Clarenz";"6K";1578;0,96;186,2;0,95;"73%";117,1;"17%";25;-44
"1453";"Tura";"SKC";186;0,96;186,1;0,85;"70%";118,9;"21%";23;-3
"1454";"Ssun";"SPG";574;0,96;234,8;0,98;"65%";154,8;"21%";32;28
"1455";"K1te";"Toe";1219;0,96;182,3;0,93;"70%";121;"23%";26;10
"1456";"Krysme";"B4A";1197;0,96;191,3;0,97;"68%";126,5;"24%";28;0
"1457";"bes";"ZOL.M";316;0,96;205;0,96;"66%";135,3;"29%";27;-10
"1458";"pycr";"PSIS";94;0,96;189,6;0,94;"70%";126,5;"24%";20;0
"1459";"LockM";"GFN";843;0,96;190,9;0,96;"71%";128,8;"32%";31;-1
"1460";"BENECIA";"CNJ";799;0,96;174;0,87;"70%";113,9;"22%";24;-5
"1461";"Paradox";"RNT";2821;0,96;230,3;1,01;"65%";150,3;"26%";34;21
"1462";"smiley";"Mapl";113;0,96;166,8;0,88;"73%";110,4;"19%";20;1
"1463";"FireZs";"DEWA";725;0,96;204,8;0,95;"65%";133,7;"24%";27;-6
"1464";"vhz";"TRY";1511;0,96;205;0,99;"67%";131;"25%";32;10
"1465";"WANHEDA";"CWE";739;0,96;200,3;0,97;"71%";134,4;"16%";26;0
"1466";"Kiles";"GIA";3806;0,96;185,7;0,95;"70%";119;"30%";33;-37
"1467";"lyNxi";"RBLS";3317;0,96;168,6;0,91;"73%";112,2;"25%";29;-10
"1468";"Anreit";"VCTRY";1050;0,96;192,8;0,98;"70%";127;"29%";25;-4
"1469";"ozzy";"WAVE";2116;0,96;182;0,92;"73%";119,7;"21%";25;-34
"1470";"CallMeMar";"MCT";1650;0,96;194,5;0,94;"68%";128,9;"33%";34;-17
"1471";"Fweshest";"BLISS";2598;0,96;190;0,97;"69%";122,8;"30%";32;-26
"1472";"Link";"Elys";807;0,96;190,4;0,96;"69%";129,5;"23%";26;-9
"1473";"OLIZERA";"DSY";986;0,96;210,5;0,91;"67%";136;"20%";32;12
"1474";"sturNN";"GAL";1423;0,96;204,5;0,99;"68%";134,5;"25%";32;-7
"1475";"ohai";"AI";5580;0,96;189;0,91;"70%";123,3;"27%";33;-107
"1476";"Docent";"KAST";2155;0,96;196,4;0,94;"68%";127,6;"25%";28;-16
"1477";"dazzLe";"SR";4134;0,96;192,6;0,88;"72%";127,6;"20%";26;-9
"1478";"stallion";"AME";104;0,96;213,2;0,96;"69%";140,7;"22%";18;-5
"1479";"Padisah";"S2G";642;0,96;198,3;0,99;"68%";135;"27%";31;-15
"1480";"Vetreon";"Elys";443;0,96;205;0,96;"65%";138,8;"24%";28;3
"1481";"gabersenn";"New";381;0,96;219,9;0,94;"65%";144;"21%";25;9
"1482";"RieNs";"HEET";1980;0,96;190,3;0,93;"70%";126,1;"30%";32;14
"1483";"Killua";"FWE";1210;0,96;217,4;1,01;"68%";138,7;"23%";34;10
"1484";"dip";"Nort";3398;0,96;199,3;0,94;"70%";130,7;"19%";29;-11
"1485";"xfaded";"SS";294;0,96;195,1;0,98;"76%";130,3;"22%";25;2
"1486";"pancc";"UNION";1000;0,96;199,3;0,98;"68%";130,9;"27%";29;5
"1487";"Lessa";"FSN.X";420;0,96;197,2;1,02;"66%";136,6;"23%";30;10
"1488";"snikk";"TH";3486;0,96;212,7;0,97;"68%";140,8;"27%";36;-3
"1489";"RaM";"PK.A";3249;0,96;213,5;0,97;"70%";139,5;"25%";27;19
"1490";"Dutchie";"Ever";419;0,96;208,1;0,93;"66%";134,2;"29%";28;-4
"1491";"fxy0";"OG";993;0,96;209;1,06;"70%";130,9;"23%";28;17
"1492";"Berrie";"PING";646;0,96;232,2;1;"65%";148,6;"22%";32;23
"1493";"tankzor";"B8";1145;0,96;201,1;0,99;"66%";131,4;"33%";26;-28
"1494";"Draxii";"RRQ";1788;0,95;175,4;0,88;"72%";112;"22%";25;-38
"1495";"capriciouS";"ZOL.M";610;0,95;212,4;0,99;"67%";142,3;"32%";41;0
"1496";"Treelover";"UOL";632;0,95;189,8;0,95;"74%";127,1;"25%";27;18
"1497";"WAT";"BONK";2399;0,95;192,2;0,97;"70%";124,5;"30%";36;11
"1498";"Ducko";"KUM";69;0,95;141,3;0,82;"68%";103,8;"23%";17;1
"1499";"ooyubun";"KJC";62;0,95;166;0,85;"63%";113,1;"22%";19;-3
"1500";"Delend";"47";1578;0,95;180,1;0,89;"71%";120,1;"29%";31;-45
"1501";"refinnej";"GX3";880;0,95;201,1;0,95;"68%";132,1;"23%";20;-1
"1502";"FFs";"O2";404;0,95;200;0,89;"70%";132,2;"26%";24;-12
"1503";"swag";"FIAP";819;0,95;200,3;0,94;"67%";134,9;"25%";27;-16
"1504";"emluo";"VX";995;0,95;215,1;1,01;"66%";142,2;"30%";31;19
"1505";"Nyang";"GLB";2879;0,95;164,3;0,92;"72%";108,2;"22%";24;-35
"1506";"Sylvette";"DEWA";877;0,95;192;0,98;"69%";125,2;"30%";31;9
"1507";"Ivory";"RH";850;0,95;196,7;0,94;"71%";128,9;"19%";28;-7
"1508";"artn";"LZ";2024;0,95;164,7;0,87;"73%";101,7;"15%";23;-74
"1509";"zeeq";"RGE";2502;0,95;187,8;0,94;"69%";125,6;"25%";30;-36
"1510";"v1xen";"NIP";3155;0,95;180;0,97;"73%";117,1;"23%";30;23
"1511";"Apoclypz";"KVM";59;0,95;164,7;0,76;"68%";111,9;"24%";19;-1
"1512";"kyo";"ITB.P";700;0,95;195,9;0,92;"70%";129;"21%";22;-8
"1513";"BearZ";"Team";1312;0,95;197,5;0,88;"70%";134,2;"20%";24;5
"1514";"Asteriskk";"PSJ";3284;0,95;176,8;0,94;"71%";109,2;"19%";26;-51
"1515";"nekoJ";"YTR";336;0,95;177,8;0,92;"68%";117,4;"27%";23;3
"1516";"jarpiX";"FAT";1847;0,95;196,4;0,93;"69%";129,5;"22%";26;-19
"1517";"VYX";"Egir";313;0,95;193,3;0,94;"70%";128,2;"29%";25;-12
"1518";"Fearay";"6K";267;0,95;195,4;0,94;"70%";124,3;"23%";26;-3
"1519";"traekS";"KGG";334;0,95;169,1;0,79;"72%";113,5;"20%";36;-12
"1520";"Z";"NS";389;0,95;205,3;0,99;"64%";135,4;"28%";27;-12
"1521";"Yuna";"本桜
																			NEXU";578;0,95;201,8;0,91;"68%";127,5;"20%";28;-7
"1522";"KlausC";"WeSp";540;0,95;218,5;0,94;"68%";141;"17%";27;-8
"1523";"roca";"AI";3307;0,95;223,3;1;"67%";144,2;"30%";29;-6
"1524";"Blas";"NS";961;0,95;183,2;0,9;"68%";121,8;"22%";27;5
"1525";"babysoap";"TMV";847;0,95;201,5;0,9;"70%";129,9;"21%";30;-21
"1526";"howellsey";"Bang";313;0,95;193,7;0,91;"67%";129,4;"22%";24;-4
"1527";"koldamenta";"GLD";4493;0,95;178,1;0,88;"73%";116,1;"22%";29;-83
"1528";"daki";"ITB";395;0,95;188,1;0,94;"68%";123,2;"24%";24;-17
"1529";"senyorcarL";"NCG";1397;0,95;216,2;1;"68%";138,5;"24%";27;0
"1530";"jEEE";"NS";1678;0,95;191;0,91;"71%";126,7;"25%";26;-35
"1531";"Nartzie";"TUNISIA";1280;0,95;204,2;0,94;"71%";131;"20%";24;1
"1532";"Junior";"NEB";170;0,95;183,3;0,8;"68%";122,8;"17%";15;-1
"1533";"Marw0ll";"GAL";1202;0,95;185,7;0,89;"69%";126,2;"27%";27;-10
"1534";"KARIM";"SEMO";97;0,95;201,4;1,05;"65%";130,7;"20%";20;-1
"1535";"Eren";"NTER";773;0,95;232,9;1,04;"68%";143,1;"25%";33;2
"1536";"silenttt";"GTZ";1643;0,95;188,8;0,93;"68%";126,8;"29%";31;8
"1537";"macRue";"FF.Y";218;0,95;168,6;0,76;"72%";114;"27%";17;-8
"1538";"theory";"INF";1345;0,95;194,5;0,91;"68%";129,2;"26%";36;-27
"1539";"WAKUZ";"iPon";1508;0,95;199,7;0,97;"70%";131,8;"41%";35;-8
"1540";"Nation";"PRDX";963;0,95;179,7;0,94;"69%";117;"24%";23;6
"1541";"Danielesflo";"TC";1678;0,95;203,9;0,97;"70%";133,1;"20%";26;-9
"1542";"mTz1";"NSR";1316;0,95;216,2;1,01;"67%";140;"26%";34;4
"1543";"JustnatioNN";"ANKAA";541;0,95;183,5;0,86;"69%";117,4;"27%";28;12
"1544";"Vince";"CGN";562;0,95;185,8;0,87;"67%";118,2;"19%";23;6
"1545";"slaze";"VX";1599;0,95;195;0,95;"70%";128,3;"26%";26;-11
